web-scraper-order,web-scraper-start-url,Date,Open,Close*
"1616515779-62","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 22, 2020","222.69","223.94"
"1616515779-162","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 04, 2020","214.17","213.29"
"1616515779-114","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 09, 2020","211.23","215.81"
"1616515779-238","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 17, 2020","179.50","178.60"
"1616515779-219","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 14, 2020","177.54","180.53"
"1616515779-252","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 27, 2020","151.75","149.70"
"1616515779-16","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 01, 2021","235.90","236.94"
"1616515779-291","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 03, 2020","170.43","174.38"
"1616515779-236","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 21, 2020","173.50","167.82"
"1616515779-312","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 02, 2020","158.78","160.62"
"1616515779-72","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 08, 2020","213.97","216.01"
"1616515779-118","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 05, 2020","207.22","210.38"
"1616515779-125","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 24, 2020","199.85","203.19"
"1616515779-199","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 11, 2020","193.13","186.27"
"1616515779-57","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 30, 2020","225.23","221.68"
"1616515779-117","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 06, 2020","208.82","205.91"
"1616515779-4","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 17, 2021","236.15","237.04"
"1616515779-128","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 21, 2020","197.19","202.54"
"1616515779-151","https://finance.yahoo.com/quote/MSFT/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 19, 2020","0.51 Dividend","null"
